rt1,resp1,correct1,features_1,features_2,features_3,features_4,features_5,features_6,ExpName,subNo,seqA,seqB,block,trial,trialnum,cuetype,task,subtaskcode,corr_resp1,onsetTime_s,onsetTime_cue,onset_cue,onsetTime_cue_fb,onset_cue_fb
3931,7&,1,52,11,61,21,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,1,29,29,A5,weapon,5,7&,3588.8419943,3915.8537537,327.0117594,0,0
3746,8*,1,51,12,61,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,1,30,30,B2,helmet,1,8*,3588.8419943,3926.8542492,338.0122549,0,0
2655,8*,1,51,12,62,21,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,1,31,31,A3,helmet,1,8*,3588.8419943,3937.8547743,349.01278,0,0
5307,4$,1,51,11,61,22,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,1,32,32,B3,vest,2,4$,3588.8419943,3947.8539287,359.0119344,0,0
1930,4$,1,52,11,62,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,1,33,33,A1,vest,2,4$,3588.8419943,3960.8555461,372.0135518,0,0
5073,7&,1,52,12,61,22,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,1,34,34,B4,weapon,5,7&,3588.8419943,3969.8522688,381.0102745,0,0
2476,3#,1,52,11,61,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,1,35,35,A2,glasses,3,3#,3588.8419943,3982.8556252,394.0136309,0,0
3869,8*,1,51,12,62,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,1,36,36,B2,helmet,1,8*,3588.8419943,3992.8533855,404.0113912,0,0
4179,9(,1,52,12,61,21,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,1,37,37,A4,tools,6,9(,3588.8419943,4003.8525103,415.010516,0,0
2771,3#,1,52,11,61,22,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,1,38,38,B5,glasses,3,3#,3588.8419943,4015.8529294,427.0109351,0,0
1679,7&,1,52,12,61,21,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,1,39,39,A5,weapon,5,7&,3588.8419943,4025.853534,437.0115397,0,0
3491,4$,1,52,11,62,22,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,1,40,40,B3,vest,2,4$,3588.8419943,4034.8527288,446.0107345,0,0
7471,9(,1,51,12,61,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,1,41,A4,tools,6,9(,4086.5228971,4094.533444,8.01054690000001,0,0
5375,4$,1,52,12,61,22,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,2,42,B3,vest,2,4$,4086.5228971,4109.5322729,23.0093757999998,0,0
6226,7&,1,51,11,62,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,3,43,A5,weapon,5,7&,4086.5228971,4122.535598,36.0127009000003,0,0
7258,7&,1,52,11,62,21,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,4,44,B4,weapon,5,7&,4086.5228971,4136.5347593,50.0118621999995,0,0
3880,9(,1,51,12,62,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,5,45,A4,tools,6,9(,4086.5228971,4151.5346139,65.0117168000002,0,0
2405,3#,1,52,12,61,21,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,6,46,B5,glasses,3,3#,4086.5228971,4162.5340144,76.0111173,0,0
2096,8*,1,51,11,62,21,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,7,47,A3,helmet,1,8*,4086.5228971,4172.5359539,86.0130568,0,0
1836,9(,1,52,12,62,21,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,8,48,B1,tools,6,9(,4086.5228971,4182.5370487,96.0141515999999,0,0
1628,4$,1,52,11,61,22,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,9,49,A1,vest,2,4$,4086.5228971,4191.5352174,105.0123203,0,0
1591,8*,1,52,11,61,22,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,10,50,B2,helmet,1,8*,4086.5228971,4200.5334488,114.0105517,0,0
1091,4$,1,52,12,61,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,11,51,A1,vest,2,4$,4086.5228971,4209.5361164,123.013219299999,0,0
2293,9(,1,51,11,61,21,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,12,52,B1,tools,6,9(,4086.5228971,4218.5354235,132.0125264,0,0
1626,8*,1,51,11,61,21,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,13,53,A3,helmet,1,8*,4086.5228971,4228.534382,142.0114849,0,0
1178,9(,1,51,12,61,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,14,54,B1,tools,6,9(,4086.5228971,4237.5339616,151.0110645,0,0
1689,3#,1,52,11,61,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,15,55,A2,glasses,3,3#,4086.5228971,4246.5345385,160.0116414,0,0
1624,3#,1,51,11,62,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,16,56,B5,glasses,3,3#,4086.5228971,4255.5349438,169.0120467,0,0
1959,9(,1,51,12,61,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,17,57,A4,tools,6,9(,4086.5228971,4264.5347637,178.0118666,0,0
5793,7&,1,52,11,62,22,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,18,58,B4,weapon,5,7&,4086.5228971,4273.5343817,187.0114846,0,0
2380,9(,1,52,12,61,22,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,19,59,A4,tools,6,9(,4086.5228971,4286.5359747,200.0130776,0,0
3256,3#,1,52,12,62,22,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,20,60,B5,glasses,3,3#,4086.5228971,4296.5353928,210.0124957,0,0
1341,3#,1,52,11,62,22,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,21,61,A2,glasses,3,3#,4086.5228971,4307.5383377,221.0154406,0,0
2734,8*,1,52,11,61,22,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,22,62,B2,helmet,1,8*,4086.5228971,4316.5351194,230.0122223,0,0
2064,7&,1,52,12,62,22,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,23,63,A5,weapon,5,7&,4086.5228971,4326.5345142,240.0116171,0,0
3710,4$,1,51,11,61,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,24,64,B3,vest,2,4$,4086.5228971,4336.5353926,250.0124955,0,0
1654,3#,1,52,11,61,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,25,65,A2,glasses,3,3#,4086.5228971,4347.533341,261.0104439,0,0
2458,7&,1,51,11,62,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,26,66,B4,weapon,5,7&,4086.5228971,4356.5343721,270.011475,0,0
2291,8*,1,51,12,62,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,27,67,A3,helmet,1,8*,4086.5228971,4366.5344601,280.011563,0,0
4052,8*,1,51,11,61,21,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,28,68,B2,helmet,1,8*,4086.5228971,4376.5334352,290.0105381,0,0
1461,4$,1,52,11,62,22,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,29,69,A1,vest,2,4$,4086.5228971,4388.5366992,302.0138021,0,0
1433,9(,1,52,12,62,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,30,70,B1,tools,6,9(,4086.5228971,4397.5361985,311.0133014,0,0
1261,4$,1,52,12,62,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,31,71,A1,vest,2,4$,4086.5228971,4406.5355005,320.0126034,0,0
3563,8*,1,51,12,61,21,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,32,72,B2,helmet,1,8*,4086.5228971,4415.53374,329.0108429,0,0
2992,8*,1,52,12,62,22,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,33,73,A3,helmet,1,8*,4086.5228971,4426.5349386,340.0120415,0,0
4214,4$,1,51,12,62,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,34,74,B3,vest,2,4$,4086.5228971,4437.5349022,351.0120051,0,0
1904,7&,1,52,11,61,21,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,35,75,A5,weapon,5,7&,4086.5228971,4449.535657,363.0127599,0,0
3893,7&,1,51,12,61,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,36,76,B4,weapon,5,7&,4086.5228971,4458.5346257,372.0117286,0,0
2151,3#,1,51,12,62,22,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,37,77,A2,glasses,3,3#,4086.5228971,4469.5343811,383.011484,0,0
3992,4$,1,52,12,61,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,38,78,B3,vest,2,4$,4086.5228971,4479.5336096,393.0107125,0,0
2427,7&,1,52,12,61,21,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,39,79,A5,weapon,5,7&,4086.5228971,4491.5348032,405.0119061,0,0
2134,3#,1,51,11,62,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,2,40,80,B5,glasses,3,3#,4086.5228971,4501.5343798,415.0114827,0,0
2527,3#,1,51,12,62,21,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,1,81,A2,glasses,3,3#,4551.6448278,4559.654427,8.00959920000059,0,0
2192,8*,1,52,12,62,22,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,2,82,B2,helmet,1,8*,4551.6448278,4569.6559513,18.0111235000004,0,0
1476,3#,1,51,11,62,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,3,83,A2,glasses,3,3#,4551.6448278,4579.6560294,28.0112016000003,0,0
2045,7&,1,51,11,62,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,4,84,B4,weapon,5,7&,4551.6448278,4588.6566604,37.0118326000002,0,0
4330,9(,1,52,12,62,22,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,5,85,A4,tools,6,9(,4551.6448278,4598.6588114,47.0139835999998,0,0
2333,9(,1,52,11,62,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,6,86,B1,tools,6,9(,4551.6448278,4610.6582194,59.0133916000004,0,0
1105,4$,1,52,11,61,22,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,7,87,A1,vest,2,4$,4551.6448278,4620.6610293,69.0162015000005,0,0
2028,3#,1,52,11,62,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,8,88,B5,glasses,3,3#,4551.6448278,4629.6560265,78.0111987,0,0
1729,8*,1,52,12,62,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,9,89,A3,helmet,1,8*,4551.6448278,4639.6562931,88.0114653000001,0,0
974,8*,1,51,12,61,22,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,10,90,B2,helmet,1,8*,4551.6448278,4648.658735,97.0139072000002,0,0
3572,9(,1,51,11,62,22,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,11,91,A4,tools,6,9(,4551.6448278,4656.6555873,105.0107595,0,0
4066,7&,1,51,11,62,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,12,92,B4,weapon,5,7&,4551.6448278,4667.6569633,116.0121355,0,0
2061,7&,1,51,12,62,22,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,13,93,A5,weapon,5,7&,4551.6448278,4679.6550129,128.0101851,0,0
2060,7&,1,51,11,62,22,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,14,94,B4,weapon,5,7&,4551.6448278,4689.6574842,138.0126564,0,0
1262,3#,1,51,12,62,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,15,95,A2,glasses,3,3#,4551.6448278,4699.6586789,148.0138511,0,0
2263,3#,1,51,11,62,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,16,96,B5,glasses,3,3#,4551.6448278,4708.6588401,157.0140123,0,0
2064,8*,1,51,11,62,22,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,17,97,A3,helmet,1,8*,4551.6448278,4718.6587524,167.0139246,0,0
2206,4$,1,51,11,62,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,18,98,B3,vest,2,4$,4551.6448278,4728.657984,177.013156200001,0,0
1538,7&,1,51,11,61,22,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,19,99,A5,weapon,5,7&,4551.6448278,4738.6574295,187.0126017,0,0
1173,3#,1,52,12,62,21,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,20,100,B5,glasses,3,3#,4551.6448278,4747.6564819,196.0116541,0,0
3988,9(,1,52,11,61,21,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,21,101,A4,tools,6,9(,4551.6448278,4756.657433,205.012605200001,0,0
1166,3#,1,51,11,62,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,22,102,B5,glasses,3,3#,4551.6448278,4768.6566848,217.011857,0,0
1143,4$,1,52,11,61,22,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,23,103,A1,vest,2,4$,4551.6448278,4777.6576771,226.0128493,0,0
3584,8*,1,51,12,61,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,24,104,B2,helmet,1,8*,4551.6448278,4786.6569127,235.0120849,0,0
2795,8*,1,52,11,62,22,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,25,105,A3,helmet,1,8*,4551.6448278,4797.6565027,246.0116749,0,0
1126,9(,1,51,12,61,22,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,26,106,B1,tools,6,9(,4551.6448278,4807.6562371,256.0114093,0,0
1941,7&,1,51,11,62,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,27,107,A5,weapon,5,7&,4551.6448278,4816.6560209,265.0111931,0,0
1155,9(,1,51,11,62,21,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,28,108,B1,tools,6,9(,4551.6448278,4825.655096,274.010268200001,0,0
3720,9(,1,52,11,61,21,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,29,109,A4,tools,6,9(,4551.6448278,4834.6561666,283.0113388,0,0
2581,4$,1,52,12,62,22,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,30,110,B3,vest,2,4$,4551.6448278,4845.656362,294.0115342,0,0
1168,4$,1,52,12,61,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,31,111,A1,vest,2,4$,4551.6448278,4855.6564475,304.0116197,0,0
1660,9(,1,51,11,62,21,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,32,112,B1,tools,6,9(,4551.6448278,4864.6565216,313.0116938,0,0
1653,7&,1,51,11,61,21,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,33,113,A5,weapon,5,7&,4551.6448278,4873.6544051,322.0095773,0,0
3709,8*,1,52,12,61,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,34,114,B2,helmet,1,8*,4551.6448278,4882.657402,331.0125742,0,0
1870,8*,1,52,11,61,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,35,115,A3,helmet,1,8*,4551.6448278,4893.6564046,342.011576800001,0,0
4280,7&,1,52,11,62,22,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,36,116,B4,weapon,5,7&,4551.6448278,4902.655744,351.0109162,0,0
1004,4$,1,52,12,62,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,37,117,A1,vest,2,4$,4551.6448278,4914.6567175,363.0118897,0,0
1909,4$,1,51,11,62,22,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,38,118,B3,vest,2,4$,4551.6448278,4923.6570044,372.0121766,0,0
2723,3#,1,52,12,61,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,39,119,A2,glasses,3,3#,4551.6448278,4932.6554612,381.0106334,0,0
1713,4$,1,52,11,62,21,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,3,40,120,B3,vest,2,4$,4551.6448278,4942.6565121,391.011684300001,0,0
4558,3#,1,52,11,62,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,4,1,121,A2,glasses,3,3#,5142.4759617,5150.4861255,8.01016379999965,0,0
3818,4$,1,51,12,62,22,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,4,2,122,B3,vest,2,4$,5142.4759617,5162.4877523,20.0117905999996,0,0
2620,9(,1,51,12,61,22,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,4,3,123,A4,tools,6,9(,5142.4759617,5173.4888161,31.0128543999999,0,0
2177,8*,1,51,12,62,22,31,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,4,4,124,B2,helmet,1,8*,5142.4759617,5183.4881063,41.0121446000003,0,0
1548,8*,1,51,12,61,22,32,42,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,4,5,125,A3,helmet,1,8*,5142.4759617,5193.4879003,51.0119385999997,0,0
2092,4$,1,51,11,62,21,31,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,4,6,126,B3,vest,2,4$,5142.4759617,5202.4892841,60.0133224000001,0,0
1137,3#,1,52,11,61,21,32,41,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,456199,23154,51243,4,7,127,A2,glasses,3,3#,5142.4759617,5212.4895519,70.0135902000002,0,0
