rt1,resp1,correct1,features_1,features_2,features_3,features_4,features_5,features_6,ExpName,subNo,seqA,seqB,block,trial,trialnum,cuetype,task,subtaskcode,corr_resp1,onsetTime_s,onsetTime_cue,onset_cue,onsetTime_cue_fb,onset_cue_fb
3856,9(,1,31,41,52,11,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,3,43,A3,weapon,5,9(,3571.1560146,3600.1691036,29.013089,0,0
1706,7&,1,31,41,51,11,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,4,44,B4,glasses,3,7&,3571.1560146,3611.1663411,40.0103264999998,0,0
2751,4$,1,31,42,51,11,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,5,45,A1,helmet,1,4$,3571.1560146,3620.167913,49.0118984000001,0,0
7200,7&,0,32,41,52,12,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,6,46,B5,vest,2,2@,3571.1560146,3630.1674483,59.0114337,3637.387143,66.2311283999998
3493,3#,1,31,41,52,12,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,7,47,A4,tools,6,3#,3571.1560146,3645.1663747,74.0103600999996,0,0
3842,4$,1,31,42,51,12,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,8,48,B3,helmet,1,4$,3571.1560146,3656.1685569,85.0125423,0,0
2164,4$,1,31,41,52,12,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,9,49,A1,helmet,1,4$,3571.1560146,3667.1687971,96.0127825,0,0
1883,4$,1,31,41,52,11,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,10,50,B3,helmet,1,4$,3571.1560146,3677.1680237,106.0120091,0,0
3443,2@,1,32,42,52,11,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,11,51,A2,vest,2,2@,3571.1560146,3686.1671689,115.0111543,0,0
1723,7&,1,31,42,52,11,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,12,52,B4,glasses,3,7&,3571.1560146,3697.1699203,126.0139057,0,0
5269,9(,1,32,42,52,11,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,13,53,A3,weapon,5,9(,3571.1560146,3706.1681578,135.0121432,0,0
2160,3#,1,32,42,51,12,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,14,54,B1,tools,6,3#,3571.1560146,3719.1668549,148.0108403,0,0
2716,4$,1,31,42,52,11,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,15,55,A1,helmet,1,4$,3571.1560146,3729.1691197,158.0131051,0,0
2289,9(,1,31,42,51,11,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,16,56,B2,weapon,5,9(,3571.1560146,3739.168342,168.0123274,0,0
2492,2@,1,31,41,52,11,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,17,57,A2,vest,2,2@,3571.1560146,3749.167561,178.0115464,0,0
4768,4$,1,31,41,51,12,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,18,58,B3,helmet,1,4$,3571.1560146,3759.1683884,188.0123738,0,0
2797,2@,1,32,41,52,12,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,19,59,A2,vest,2,2@,3571.1560146,3771.1676693,200.0116547,0,0
1397,7&,1,31,41,51,12,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,20,60,B4,glasses,3,7&,3571.1560146,3781.1676692,210.0116546,0,0
1694,2@,1,31,41,52,11,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,21,61,A2,vest,2,2@,3571.1560146,3790.16692,219.0109054,0,0
2493,2@,1,32,41,52,12,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,22,62,B5,vest,2,2@,3571.1560146,3799.1689506,228.012936,0,0
2837,7&,1,32,41,52,11,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,23,63,A5,glasses,3,7&,3571.1560146,3809.1664819,238.0104673,0,0
3417,4$,1,32,42,51,11,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,24,64,B3,helmet,1,4$,3571.1560146,3819.166595,248.0105804,0,0
3988,9(,1,32,42,51,12,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,25,65,A3,weapon,5,9(,3571.1560146,3830.1677464,259.0117318,0,0
3172,3#,1,31,42,51,12,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,26,66,B1,tools,6,3#,3571.1560146,3842.1688986,271.012884,0,0
3994,9(,1,31,42,51,11,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,27,67,A3,weapon,5,9(,3571.1560146,3853.1686598,282.0126452,0,0
1531,3#,1,31,41,52,11,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,28,68,B1,tools,6,3#,3571.1560146,3865.1667361,294.0107215,0,0
3638,4$,1,32,41,51,12,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,29,69,A1,helmet,1,4$,3571.1560146,3874.1690149,303.0130003,0,0
2792,9(,1,32,41,52,11,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,30,70,B2,weapon,5,9(,3571.1560146,3885.1684398,314.0124252,0,0
4297,7&,1,32,42,51,11,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,31,71,A5,glasses,3,7&,3571.1560146,3895.1670345,324.0110199,0,0
1346,3#,1,32,42,51,11,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,32,72,B1,tools,6,3#,3571.1560146,3907.1664579,336.0104433,0,0
3470,3#,1,32,41,52,11,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,33,73,A4,tools,6,3#,3571.1560146,3916.1672466,345.011232,0,0
3845,7&,0,31,42,51,12,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,34,74,B5,vest,2,2@,3571.1560146,3927.1668424,356.0108278,3931.0257649,359.8697503
2866,3#,1,31,42,51,12,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,35,75,A4,tools,6,3#,3571.1560146,3938.1671434,367.0111288,0,0
8643,4$,0,31,41,51,12,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,36,76,B4,glasses,3,7&,3571.1560146,3948.1682879,377.0122733,3956.8288484,385.6728338
4607,3#,1,31,41,51,11,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,37,77,A4,tools,6,3#,3571.1560146,3964.1681765,393.0121619,0,0
2330,9(,1,32,42,51,12,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,38,78,B2,weapon,5,9(,3571.1560146,3976.1680499,405.0120353,0,0
3719,7&,1,32,42,52,11,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,39,79,A5,glasses,3,7&,3571.1560146,3986.1693755,415.0133609,0,0
1985,2@,1,31,41,52,12,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,2,40,80,B5,vest,2,2@,3571.1560146,3997.1670389,426.0110243,0,0
3262,2@,1,32,41,52,11,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,1,81,A2,vest,2,2@,4049.354199,4057.3637247,8.00952570000027,0,0
2747,9(,1,32,42,52,12,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,2,82,B2,weapon,5,9(,4049.354199,4068.3638867,19.0096877000001,0,0
1636,7&,1,32,42,52,11,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,3,83,A5,glasses,3,7&,4049.354199,4078.3664784,29.0122793999999,0,0
3520,4$,1,31,41,51,12,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,4,84,B3,helmet,1,4$,4049.354199,4087.3664299,38.0122309000003,0,0
1996,9(,1,32,42,52,11,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,5,85,A3,weapon,5,9(,4049.354199,4098.3682496,49.0140506000002,0,0
2777,4$,1,32,42,52,11,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,6,86,B3,helmet,1,4$,4049.354199,4108.3672663,59.0130672999999,0,0
3138,3#,1,31,41,52,12,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,7,87,A4,tools,6,3#,4049.354199,4118.3684631,69.0142640999998,0,0
3488,9(,1,31,42,51,11,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,8,88,B2,weapon,5,9(,4049.354199,4129.3679665,80.0137675000001,0,0
2378,4$,1,32,42,51,11,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,9,89,A1,helmet,1,4$,4049.354199,4140.3652579,91.0110589000001,0,0
2896,7&,1,31,41,51,12,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,10,90,B4,glasses,3,7&,4049.354199,4150.3664628,101.0122638,0,0
2999,2@,1,31,42,52,12,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,11,91,A2,vest,2,2@,4049.354199,4160.3676757,111.0134767,0,0
3173,7&,1,32,42,51,12,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,12,92,B4,glasses,3,7&,4049.354199,4171.3676693,122.0134703,0,0
2164,7&,1,32,42,51,11,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,13,93,A5,glasses,3,7&,4049.354199,4182.3668391,133.0126401,0,0
4436,4$,1,31,41,52,11,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,14,94,B3,helmet,1,4$,4049.354199,4192.3668303,143.012631300001,0,0
672,9(,1,31,42,52,11,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,15,95,A3,weapon,5,9(,4049.354199,4204.3672401,155.0130411,0,0
1647,3#,1,31,41,52,12,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,16,96,B1,tools,6,3#,4049.354199,4212.3654747,163.0112757,0,0
4021,3#,1,31,42,51,12,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,17,97,A4,tools,6,3#,4049.354199,4221.3675717,172.0133727,0,0
2865,2@,1,32,41,52,11,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,18,98,B5,vest,2,2@,4049.354199,4233.3670058,184.0128068,0,0
1016,7&,1,31,41,51,11,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,19,99,A5,glasses,3,7&,4049.354199,4243.3659108,194.0117118,0,0
2501,9(,1,31,41,52,12,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,20,100,B2,weapon,5,9(,4049.354199,4252.3678702,203.0136712,0,0
2467,3#,1,31,41,51,12,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,21,101,A4,tools,6,3#,4049.354199,4262.3673946,213.0131956,0,0
2799,7&,1,32,42,52,11,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,22,102,B4,glasses,3,7&,4049.354199,4272.3678297,223.0136307,0,0
2278,7&,1,32,42,52,12,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,23,103,A5,glasses,3,7&,4049.354199,4282.364149,233.00995,0,0
3501,4$,1,32,41,52,12,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,24,104,B3,helmet,1,4$,4049.354199,4292.3649825,243.0107835,0,0
2538,2@,1,31,41,51,11,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,25,105,A2,vest,2,2@,4049.354199,4303.365481,254.011282,0,0
1362,3#,1,32,42,51,11,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,26,106,B1,tools,6,3#,4049.354199,4313.3668923,264.0126933,0,0
2764,3#,1,32,41,52,11,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,27,107,A4,tools,6,3#,4049.354199,4322.3673868,273.0131878,0,0
1917,7&,1,32,42,51,11,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,28,108,B4,glasses,3,7&,4049.354199,4332.3653088,283.0111098,0,0
2477,4$,1,32,42,51,11,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,29,109,A1,helmet,1,4$,4049.354199,4341.365165,292.010966,0,0
1579,3#,1,32,42,52,11,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,30,110,B1,tools,6,3#,4049.354199,4351.3660002,302.0118012,0,0
3672,2@,1,32,41,51,12,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,31,111,A2,vest,2,2@,4049.354199,4360.3647681,311.0105691,0,0
2571,2@,1,31,41,52,12,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,32,112,B5,vest,2,2@,4049.354199,4371.3644968,322.0102978,0,0
2428,4$,1,31,42,51,11,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,33,113,A1,helmet,1,4$,4049.354199,4381.3675882,332.0133892,0,0
1392,3#,1,32,41,52,12,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,34,114,B1,tools,6,3#,4049.354199,4391.3656619,342.0114629,0,0
3840,9(,1,32,41,52,12,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,35,115,A3,weapon,5,9(,4049.354199,4400.3676642,351.0134652,0,0
2391,2@,1,32,42,51,12,62,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,36,116,B5,vest,2,2@,4049.354199,4411.365332,362.011133,0,0
2500,4$,1,32,42,51,11,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,37,117,A1,helmet,1,4$,4049.354199,4421.365698,372.011499,0,0
3376,9(,1,32,41,51,11,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,38,118,B2,weapon,5,9(,4049.354199,4431.3656039,382.0114049,0,0
2796,9(,1,32,41,51,12,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,39,119,A3,weapon,5,9(,4049.354199,4442.3671506,393.0129516,0,0
1978,2@,1,32,42,52,11,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,3,40,120,B5,vest,2,2@,4049.354199,4452.3666089,403.0124099,0,0
2074,2@,1,32,42,52,12,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,4,1,121,B5,vest,2,2@,4611.9855943,4619.9964067,8.01081239999985,0,0
2266,4$,1,31,41,51,11,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,4,2,122,A1,helmet,1,4$,4611.9855943,4629.9972499,18.0116555999994,0,0
2199,9(,1,32,41,52,12,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,4,3,123,B2,weapon,5,9(,4611.9855943,4639.9969353,28.0113409999994,0,0
2160,9(,1,31,41,52,12,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,4,4,124,A3,weapon,5,9(,4611.9855943,4649.9995498,38.0139554999996,0,0
1299,3#,1,32,42,51,11,62,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,4,5,125,B1,tools,6,3#,4611.9855943,4659.9973185,48.0117241999997,0,0
4081,3#,1,31,41,52,12,61,21,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,4,6,126,A4,tools,6,3#,4611.9855943,4668.9999432,57.0143489000002,0,0
2061,4$,1,31,41,52,12,61,22,Abstract_Concrete_6tasks_simseq_2seq_listtask_switchAB_fMRI,822030,12453,54132,4,7,127,B3,helmet,1,4$,4611.9855943,4680.9976519,69.0120575999999,0,0
